xs ys xt yt xl yl xa ya
0.000005 0.000015 -0.634995 -0.817287 -0.632922 -0.813055 226.312744 0.095522
0.000005 0.000015 -0.630099 -0.820994 -0.628170 -0.816687 226.650040 0.095522
0.000005 0.000015 -0.625181 -0.824672 -0.623397 -0.820296 226.987335 0.095521
0.000005 0.000015 -0.620241 -0.828321 -0.618605 -0.823879 227.324631 0.095520
0.000005 0.000015 -0.615278 -0.831939 -0.613791 -0.827438 227.661926 0.095519
0.000005 0.000015 -0.610294 -0.835529 -0.608958 -0.830972 227.999222 0.095519
0.000005 0.000016 -0.605288 -0.839088 -0.604103 -0.834481 228.336517 0.095518
0.000005 0.000016 -0.600260 -0.842618 -0.599229 -0.837965 228.673813 0.095517
0.000005 0.000016 -0.595211 -0.846117 -0.594333 -0.841425 229.011108 0.095517
0.000005 0.000016 -0.590140 -0.849587 -0.589418 -0.844858 229.348404 0.095516
0.000005 0.000016 -0.585049 -0.853026 -0.584482 -0.848267 229.685699 0.095515
0.000005 0.000016 -0.579937 -0.856434 -0.579525 -0.851650 230.022995 0.095514
0.000005 0.000016 -0.574803 -0.859812 -0.574548 -0.855007 230.360291 0.095514
0.000005 0.000016 -0.569650 -0.863160 -0.569551 -0.858339 230.697586 0.095513
0.000005 0.000016 -0.564476 -0.866476 -0.564533 -0.861645 231.034882 0.095512
0.000005 0.000016 -0.559282 -0.869762 -0.559494 -0.864925 231.372177 0.095512
0.000005 0.000016 -0.554068 -0.873017 -0.554435 -0.868179 231.709473 0.095511
0.000005 0.000016 -0.548834 -0.876240 -0.549356 -0.871406 232.046768 0.095510
0.000005 0.000016 -0.543581 -0.879432 -0.544257 -0.874607 232.384064 0.095509
0.000005 0.000016 -0.538308 -0.882593 -0.539137 -0.877782 232.721359 0.095509
0.000005 0.000016 -0.533016 -0.885722 -0.533997 -0.880930 233.058655 0.095508
0.000005 0.000016 -0.527705 -0.888820 -0.528837 -0.884051 233.395950 0.095507
0.000005 0.000016 -0.522375 -0.891886 -0.523656 -0.887145 233.733246 0.095507
0.000005 0.000016 -0.517026 -0.894920 -0.518455 -0.890211 234.070541 0.095506
0.000005 0.000016 -0.511659 -0.897922 -0.513234 -0.893251 234.407837 0.095505
0.000005 0.000016 -0.506274 -0.900892 -0.507993 -0.896262 234.745132 0.095504
0.000005 0.000016 -0.500870 -0.903829 -0.502732 -0.899246 235.082428 0.095504
0.000005 0.000016 -0.495449 -0.906735 -0.497452 -0.902202 235.419724 0.095503
0.000005 0.000016 -0.490010 -0.909607 -0.492151 -0.905130 235.757019 0.095502
0.000005 0.000016 -0.484553 -0.912448 -0.486830 -0.908030 236.094315 0.095502
0.000004 0.000016 -0.479079 -0.915255 -0.481490 -0.910901 236.431610 0.095501
0.000004 0.000016 -0.473588 -0.918030 -0.476130 -0.913744 236.768906 0.095500
0.000004 0.000016 -0.468080 -0.920772 -0.470750 -0.916558 237.106201 0.095499
0.000004 0.000016 -0.462555 -0.923481 -0.465351 -0.919343 237.443497 0.095499
0.000004 0.000016 -0.457014 -0.926157 -0.459932 -0.922099 237.780792 0.095498
0.000004 0.000016 -0.451457 -0.928800 -0.454494 -0.924825 238.118088 0.095497
0.000004 0.000016 -0.445883 -0.931410 -0.449037 -0.927522 238.455383 0.095497
0.000004 0.000016 -0.440293 -0.933986 -0.443561 -0.930189 238.792679 0.095496
0.000004 0.000016 -0.434687 -0.936529 -0.438065 -0.932826 239.129974 0.095495
0.000004 0.000016 -0.429066 -0.939038 -0.432551 -0.935434 239.467270 0.095494
0.000004 0.000016 -0.423430 -0.941513 -0.427018 -0.938010 239.804565 0.095494
0.000004 0.000017 -0.417778 -0.943955 -0.421465 -0.940557 240.141861 0.095493
0.000004 0.000017 -0.412112 -0.946363 -0.415895 -0.943073 240.479156 0.095492
0.000004 0.000017 -0.406431 -0.948737 -0.410306 -0.945558 240.816452 0.095492
0.000004 0.000017 -0.400735 -0.951077 -0.404698 -0.948012 241.153748 0.095491
0.000004 0.000017 -0.395024 -0.953383 -0.399072 -0.950434 241.491043 0.095490
0.000004 0.000017 -0.389300 -0.955654 -0.393428 -0.952826 241.828339 0.095489
0.000004 0.000017 -0.383562 -0.957892 -0.387765 -0.955186 242.165634 0.095489
0.000004 0.000017 -0.377810 -0.960095 -0.382085 -0.957514 242.502930 0.095488
0.000004 0.000017 -0.372044 -0.962263 -0.376387 -0.959810 242.840225 0.095487
0.000004 0.000017 -0.366265 -0.964397 -0.370671 -0.962074 243.177521 0.095487
0.000004 0.000017 -0.360473 -0.966496 -0.364938 -0.964305 243.514816 0.095486
0.000004 0.000017 -0.354668 -0.968560 -0.359187 -0.966504 243.852112 0.095485
0.000004 0.000017 -0.348850 -0.970590 -0.353419 -0.968670 244.189407 0.095484
0.000004 0.000017 -0.343020 -0.972585 -0.347634 -0.970804 244.526703 0.095484
0.000004 0.000017 -0.337177 -0.974545 -0.341831 -0.972904 244.863998 0.095483
0.000004 0.000017 -0.331323 -0.976470 -0.336012 -0.974971 245.201294 0.095482
0.000004 0.000017 -0.325456 -0.978359 -0.330176 -0.977004 245.538589 0.095482
0.000004 0.000017 -0.319578 -0.980214 -0.324324 -0.979004 245.875885 0.095481
0.000004 0.000017 -0.313688 -0.982033 -0.318455 -0.980970 246.213181 0.095480
0.000004 0.000017 -0.307787 -0.983817 -0.312569 -0.982901 246.550476 0.095479
0.000004 0.000017 -0.301875 -0.985565 -0.306668 -0.984799 246.887772 0.095479
0.000004 0.000017 -0.295952 -0.987278 -0.300750 -0.986661 247.225067 0.095478
0.000004 0.000017 -0.290019 -0.988956 -0.294817 -0.988489 247.562363 0.095477
0.000004 0.000017 -0.284075 -0.990598 -0.288868 -0.990282 247.899658 0.095477
0.000004 0.000017 -0.278121 -0.992204 -0.282903 -0.992040 248.236954 0.095476
0.000004 0.000017 -0.272157 -0.993775 -0.276923 -0.993763 248.574249 0.095475
0.000004 0.000017 -0.266183 -0.995309 -0.270928 -0.995449 248.911545 0.095474
0.000004 0.000017 -0.260199 -0.996808 -0.264918 -0.997100 249.248840 0.095474
0.000004 0.000017 -0.254207 -0.998271 -0.258893 -0.998715 249.586136 0.095473
0.000004 0.000017 -0.248205 -0.999698 -0.252854 -1.000293 249.923431 0.095472
0.000004 0.000017 -0.242194 -1.001089 -0.246800 -1.001835 250.260727 0.095472
0.000004 0.000017 -0.236174 -1.002444 -0.240732 -1.003341 250.598022 0.095471
0.000004 0.000017 -0.230146 -1.003762 -0.234649 -1.004809 250.935318 0.095470
0.000004 0.000017 -0.224110 -1.005045 -0.228553 -1.006240 251.272614 0.095469
0.000004 0.000017 -0.218065 -1.006291 -0.222443 -1.007633 251.609909 0.095469
0.000004 0.000017 -0.212013 -1.007501 -0.216320 -1.008989 251.947205 0.095468
0.000004 0.000017 -0.205953 -1.008674 -0.210184 -1.010306 252.284500 0.095467
0.000004 0.000017 -0.199886 -1.009811 -0.204034 -1.011586 252.621796 0.095466
0.000004 0.000017 -0.193812 -1.010912 -0.197872 -1.012826 252.959091 0.095466
0.000004 0.000017 -0.187730 -1.011976 -0.191698 -1.014028 253.296387 0.095465
0.000004 0.000017 -0.181642 -1.013004 -0.185511 -1.015191 253.633682 0.095464
0.000004 0.000018 -0.175547 -1.013995 -0.179312 -1.016315 253.970978 0.095464
0.000004 0.000018 -0.169446 -1.014949 -0.173102 -1.017399 254.308273 0.095463
0.000004 0.000018 -0.163339 -1.015867 -0.166880 -1.018443 254.645569 0.095462
0.000004 0.000018 -0.157226 -1.016748 -0.160648 -1.019448 254.982864 0.095461
0.000003 0.000018 -0.151107 -1.017592 -0.154404 -1.020411 255.320160 0.095461
0.000003 0.000018 -0.144983 -1.018399 -0.148151 -1.021334 255.657455 0.095460
0.000003 0.000018 -0.138854 -1.019170 -0.141887 -1.022216 255.994751 0.095459
0.000003 0.000018 -0.132719 -1.019904 -0.135614 -1.023057 256.332031 0.095459
0.000003 0.000018 -0.126580 -1.020601 -0.129331 -1.023857 256.669312 0.095458
0.000003 0.000018 -0.120436 -1.021260 -0.123039 -1.024615 257.006592 0.095457
0.000003 0.000018 -0.114288 -1.021883 -0.116739 -1.025331 257.343872 0.095456
0.000003 0.000018 -0.108136 -1.022470 -0.110431 -1.026005 257.681152 0.095456
0.000003 0.000018 -0.101980 -1.023018 -0.104115 -1.026637 258.018433 0.095455
0.000003 0.000018 -0.095820 -1.023530 -0.097792 -1.027226 258.355713 0.095454
0.000003 0.000018 -0.089656 -1.024005 -0.091462 -1.027772 258.692993 0.095454
0.000003 0.000018 -0.083490 -1.024443 -0.085126 -1.028275 259.030273 0.095453
0.000003 0.000018 -0.077320 -1.024844 -0.078784 -1.028735 259.367554 0.095452
0.000003 0.000018 -0.071148 -1.025208 -0.072437 -1.029152 259.704834 0.095451
0.000003 0.000018 -0.064973 -1.025534 -0.066085 -1.029526 260.042114 0.095451
0.000003 0.000018 -0.058795 -1.025823 -0.059728 -1.029855 260.379395 0.095450
0.000003 0.000018 -0.052616 -1.026075 -0.053368 -1.030141 260.716675 0.095449
0.000003 0.000018 -0.046434 -1.026290 -0.047005 -1.030384 261.053955 0.095449
0.000003 0.000018 -0.040251 -1.026468 -0.040638 -1.030582 261.391235 0.095448
0.000003 0.000018 -0.034066 -1.026608 -0.034270 -1.030737 261.728516 0.095447
0.000003 0.000018 -0.027880 -1.026712 -0.027900 -1.030847 262.065796 0.095446
0.000003 0.000018 -0.021693 -1.026778 -0.021529 -1.030914 262.403076 0.095446
0.000003 0.000018 -0.015505 -1.026806 -0.015157 -1.030936 262.740356 0.095445
0.000003 0.000018 -0.009317 -1.026797 -0.008785 -1.030915 263.077637 0.095444
0.000003 0.000018 -0.003128 -1.026751 -0.002414 -1.030850 263.414917 0.095444
0.000003 0.000018 0.003061 -1.026668 0.003957 -1.030741 263.752197 0.095443
0.000003 0.000018 0.009250 -1.026547 0.010325 -1.030588 264.089478 0.095442
0.000003 0.000018 0.015439 -1.026389 0.016692 -1.030391 264.426758 0.095441
0.000003 0.000018 0.021627 -1.026194 0.023056 -1.030151 264.764038 0.095441
0.000003 0.000018 0.027814 -1.025962 0.029418 -1.029868 265.101318 0.095440
0.000003 0.000018 0.034001 -1.025692 0.035775 -1.029541 265.438599 0.095439
0.000003 0.000018 0.040186 -1.025385 0.042129 -1.029171 265.775879 0.095439
0.000003 0.000018 0.046370 -1.025040 0.048479 -1.028758 266.113159 0.095438
0.000003 0.000018 0.052552 -1.024658 0.054823 -1.028303 266.450439 0.095437
0.000003 0.000018 0.058733 -1.024239 0.061162 -1.027804 266.787720 0.095436
0.000003 0.000018 0.064911 -1.023782 0.067496 -1.027264 267.125000 0.095436
0.000003 0.000018 0.071088 -1.023288 0.073823 -1.026681 267.462280 0.095435
0.000003 0.000018 0.077261 -1.022757 0.080144 -1.026056 267.799561 0.095434
0.000003 0.000018 0.083432 -1.022189 0.086458 -1.025389 268.136841 0.095434
0.000003 0.000018 0.089600 -1.021583 0.092764 -1.024681 268.474121 0.095433
0.000003 0.000018 0.095765 -1.020940 0.099064 -1.023931 268.811401 0.095432
0.000003 0.000018 0.101926 -1.020259 0.105355 -1.023141 269.148682 0.095431
0.000003 0.000018 0.108084 -1.019542 0.111637 -1.022309 269.485962 0.095431
0.000003 0.000018 0.114238 -1.018787 0.117912 -1.021437 269.823242 0.095430
0.000003 0.000018 0.120388 -1.017995 0.124177 -1.020524 270.160522 0.095429
0.000003 0.000018 0.126533 -1.017165 0.130433 -1.019571 270.497803 0.095429
0.000003 0.000018 0.132674 -1.016299 0.136680 -1.018578 270.835083 0.095428
0.000003 0.000018 0.138810 -1.015395 0.142917 -1.017545 271.172363 0.095427
0.000003 0.000019 0.144941 -1.014454 0.149143 -1.016473 271.509644 0.095426
0.000003 0.000019 0.151067 -1.013476 0.155360 -1.015361 271.846924 0.095426
0.000003 0.000019 0.157188 -1.012461 0.161566 -1.014210 272.184204 0.095425
0.000003 0.000019 0.163303 -1.011409 0.167761 -1.013021 272.521484 0.095424
0.000003 0.000019 0.169412 -1.010320 0.173945 -1.011792 272.858765 0.095424
0.000003 0.000019 0.175515 -1.009194 0.180118 -1.010525 273.196045 0.095423
0.000002 0.000019 0.181611 -1.008030 0.186280 -1.009220 273.533325 0.095422
0.000002 0.000019 0.187701 -1.006830 0.192430 -1.007877 273.870605 0.095421
0.000002 0.000019 0.193784 -1.005593 0.198567 -1.006495 274.207886 0.095421
0.000002 0.000019 0.199861 -1.004319 0.204693 -1.005077 274.545166 0.095420
0.000002 0.000019 0.205929 -1.003008 0.210806 -1.003620 274.882446 0.095419
0.000002 0.000019 0.211991 -1.001660 0.216907 -1.002126 275.219727 0.095419
0.000002 0.000019 0.218045 -1.000276 0.222995 -1.000595 275.557007 0.095418
0.000002 0.000019 0.224091 -0.998854 0.229071 -0.999027 275.894287 0.095417
0.000002 0.000019 0.230128 -0.997396 0.235133 -0.997423 276.231567 0.095416
0.000002 0.000019 0.236158 -0.995902 0.241182 -0.995782 276.568848 0.095416
0.000002 0.000019 0.242178 -0.994370 0.247217 -0.994104 276.906128 0.095415
0.000002 0.000019 0.248190 -0.992802 0.253238 -0.992390 277.243408 0.095414
0.000002 0.000019 0.254193 -0.991198 0.259246 -0.990640 277.580688 0.095414
0.000002 0.000019 0.260187 -0.989557 0.265240 -0.988854 277.917969 0.095413
0.000002 0.000019 0.266171 -0.987880 0.271219 -0.987033 278.255249 0.095412
0.000002 0.000019 0.272146 -0.986166 0.277184 -0.985176 278.592529 0.095411
0.000002 0.000019 0.278110 -0.984416 0.283135 -0.983283 278.929810 0.095411
0.000002 0.000019 0.284065 -0.982630 0.289071 -0.981355 279.267090 0.095410
0.000002 0.000019 0.290009 -0.980807 0.294991 -0.979393 279.604370 0.095409
0.000002 0.000019 0.295942 -0.978948 0.300897 -0.977395 279.941650 0.095409
0.000002 0.000019 0.301865 -0.977054 0.306788 -0.975363 280.278931 0.095408
0.000002 0.000019 0.307776 -0.975123 0.312663 -0.973296 280.616211 0.095407
0.000002 0.000019 0.313677 -0.973156 0.318522 -0.971194 280.953491 0.095406
0.000002 0.000019 0.319566 -0.971153 0.324366 -0.969059 281.290771 0.095406
0.000002 0.000019 0.325443 -0.969115 0.330194 -0.966889 281.628052 0.095405
0.000002 0.000019 0.331308 -0.967040 0.336006 -0.964685 281.965332 0.095404
0.000002 0.000019 0.337161 -0.964930 0.341801 -0.962448 282.302612 0.095404
0.000002 0.000019 0.343002 -0.962785 0.347581 -0.960176 282.639893 0.095403
0.000002 0.000019 0.348830 -0.960603 0.353343 -0.957872 282.977173 0.095402
0.000002 0.000019 0.354645 -0.958386 0.359089 -0.955534 283.314453 0.095401
0.000002 0.000019 0.360448 -0.956134 0.364818 -0.953163 283.651733 0.095401
0.000002 0.000019 0.366237 -0.953846 0.370530 -0.950759 283.989014 0.095400
0.000002 0.000019 0.372012 -0.951523 0.376225 -0.948322 284.326294 0.095399
0.000002 0.000019 0.377774 -0.949165 0.381903 -0.945853 284.663574 0.095399
0.000002 0.000019 0.383522 -0.946772 0.387563 -0.943351 285.000854 0.095398
0.000002 0.000019 0.389256 -0.944344 0.393206 -0.940816 285.338135 0.095397
0.000002 0.000019 0.394976 -0.941880 0.398830 -0.938250 285.675415 0.095396
0.000002 0.000019 0.400681 -0.939382 0.404437 -0.935651 286.012695 0.095396
0.000002 0.000019 0.406371 -0.936849 0.410026 -0.933021 286.349976 0.095395
0.000002 0.000019 0.412047 -0.934281 0.415597 -0.930359 286.687256 0.095394
0.000002 0.000019 0.417707 -0.931679 0.421149 -0.927665 287.024536 0.095394
0.000002 0.000019 0.423352 -0.929042 0.426683 -0.924940 287.361816 0.095393
0.000002 0.000019 0.428981 -0.926370 0.432199 -0.922183 287.699097 0.095392
0.000002 0.000019 0.434594 -0.923665 0.437696 -0.919396 288.036377 0.095391
0.000002 0.000019 0.440191 -0.920924 0.443173 -0.916578 288.373657 0.095391
0.000002 0.000019 0.445773 -0.918150 0.448632 -0.913729 288.710938 0.095390
0.000002 0.000019 0.451337 -0.915342 0.454072 -0.910849 289.048218 0.095389
0.000002 0.000019 0.456885 -0.912499 0.459493 -0.907939 289.385498 0.095389
0.000002 0.000019 0.462416 -0.909623 0.464894 -0.904998 289.722778 0.095388
0.000002 0.000019 0.467930 -0.906713 0.470276 -0.902028 290.060059 0.095387
0.000002 0.000019 0.473427 -0.903769 0.475639 -0.899027 290.397339 0.095386
0.000002 0.000019 0.478906 -0.900792 0.480982 -0.895997 290.734619 0.095386
0.000002 0.000019 0.484367 -0.897781 0.486305 -0.892937 291.071899 0.095385
0.000002 0.000019 0.489811 -0.894736 0.491608 -0.889848 291.409180 0.095384
0.000002 0.000019 0.495236 -0.891659 0.496892 -0.886729 291.746460 0.095384
0.000002 0.000019 0.500643 -0.888548 0.502155 -0.883582 292.083740 0.095383
0.000002 0.000019 0.506031 -0.885404 0.507398 -0.880405 292.421021 0.095382
0.000001 0.000019 0.511401 -0.882227 0.512621 -0.877199 292.758301 0.095381
0.000001 0.000019 0.516752 -0.879017 0.517824 -0.873965 293.095581 0.095381
0.000001 0.000019 0.522083 -0.875774 0.523006 -0.870702 293.432861 0.095380
0.000001 0.000019 0.527395 -0.872499 0.528168 -0.867410 293.770142 0.095379
0.000001 0.000019 0.532688 -0.869192 0.533309 -0.864091 294.107422 0.095379
0.000001 0.000019 0.537961 -0.865851 0.538430 -0.860743 294.444702 0.095378
0.000001 0.000019 0.543214 -0.862479 0.543530 -0.857368 294.781982 0.095377
0.000001 0.000019 0.548446 -0.859074 0.548609 -0.853964 295.119263 0.095376
0.000001 0.000019 0.553659 -0.855638 0.553668 -0.850533 295.456543 0.095376
0.000001 0.000019 0.558850 -0.852169 0.558706 -0.847074 295.793823 0.095375
0.000001 0.000019 0.564021 -0.848669 0.563722 -0.843588 296.131104 0.095374
0.000001 0.000019 0.569171 -0.845136 0.568718 -0.840075 296.468384 0.095374
0.000001 0.000019 0.574300 -0.841573 0.573692 -0.836534 296.805664 0.095373
0.000001 0.000019 0.579407 -0.837978 0.578646 -0.832967 297.142944 0.095372
0.000001 0.000019 0.584493 -0.834351 0.583578 -0.829372 297.480225 0.095371
0.000001 0.000019 0.589557 -0.830694 0.588489 -0.825751 297.817505 0.095371
0.000001 0.000019 0.594599 -0.827005 0.593379 -0.822103 298.154785 0.095370
0.000001 0.000019 0.599619 -0.823285 0.598248 -0.818428 298.492065 0.095369
0.000001 0.000019 0.604616 -0.819535 0.603095 -0.814727 298.829346 0.095369
0.000001 0.000019 0.609591 -0.815754 0.607921 -0.810999 299.166626 0.095368
0.000001 0.000019 0.614544 -0.811942 0.612725 -0.807245 299.503906 0.095367
0.000001 0.000019 0.619473 -0.808100 0.617508 -0.803465 299.841187 0.095366
0.000001 0.000020 0.624379 -0.804228 0.622269 -0.799658 300.178467 0.095366
0.000001 0.000020 0.629262 -0.800325 0.627009 -0.795826 300.515747 0.095365
0.000001 0.000020 0.634121 -0.796393 0.631727 -0.791968 300.853027 0.095364
0.000001 0.000020 0.638957 -0.792431 0.636423 -0.788083 301.190308 0.095363
0.000001 0.000020 0.643769 -0.788439 0.641097 -0.784173 301.527588 0.095363
0.000001 0.000020 0.648557 -0.784418 0.645750 -0.780237 301.864868 0.095362
0.000001 0.000020 0.653320 -0.780367 0.650381 -0.776275 302.202148 0.095361
0.000001 0.000020 0.658059 -0.776287 0.654990 -0.772288 302.539429 0.095361
0.000001 0.000020 0.662773 -0.772178 0.659576 -0.768275 302.876709 0.095360
0.000001 0.000020 0.667463 -0.768040 0.664141 -0.764236 303.213989 0.095359
0.000001 0.000020 0.672128 -0.763873 0.668684 -0.760172 303.551270 0.095358
0.000001 0.000020 0.676767 -0.759677 0.673204 -0.756083 303.888550 0.095358
0.000001 0.000020 0.681381 -0.755453 0.677702 -0.751967 304.225830 0.095357
0.000001 0.000020 0.685970 -0.751201 0.682178 -0.747827 304.563110 0.095356
0.000001 0.000020 0.690533 -0.746920 0.686631 -0.743661 304.900391 0.095356
0.000001 0.000020 0.695070 -0.742611 0.691061 -0.739470 305.237671 0.095355
0.000001 0.000020 0.699581 -0.738275 0.695469 -0.735253 305.574951 0.095354
0.000001 0.000020 0.704066 -0.733911 0.699854 -0.731011 305.912231 0.095353
0.000001 0.000020 0.708524 -0.729519 0.704217 -0.726744 306.249512 0.095353
0.000001 0.000020 0.712956 -0.725100 0.708556 -0.722452 306.586792 0.095352
0.000001 0.000020 0.717361 -0.720653 0.712872 -0.718135 306.924072 0.095351
0.000001 0.000020 0.721739 -0.716180 0.717165 -0.713792 307.261353 0.095351
0.000001 0.000020 0.726091 -0.711679 0.721435 -0.709424 307.598633 0.095350
0.000001 0.000020 0.730414 -0.707152 0.725681 -0.705032 307.935913 0.095349
0.000001 0.000020 0.734711 -0.702598 0.729904 -0.700614 308.273193 0.095348
0.000001 0.000020 0.738980 -0.698018 0.734103 -0.696171 308.610474 0.095348
0.000001 0.000020 0.743221 -0.693412 0.738278 -0.691703 308.947754 0.095347
0.000001 0.000020 0.747434 -0.688779 0.742429 -0.687211 309.285034 0.095346
0.000001 0.000020 0.751619 -0.684121 0.746556 -0.682693 309.622314 0.095346
0.000001 0.000020 0.755776 -0.679437 0.750658 -0.678151 309.959595 0.095345
0.000001 0.000020 0.759904 -0.674727 0.754737 -0.673583 310.296875 0.095344
0.000001 0.000020 0.764004 -0.669992 0.758790 -0.668992 310.634155 0.095343
0.000001 0.000020 0.768075 -0.665232 0.762819 -0.664375 310.971436 0.095343
0.000001 0.000020 0.772117 -0.660447 0.766823 -0.659734 311.308716 0.095342
0.000001 0.000020 0.776130 -0.655636 0.770802 -0.655068 311.645996 0.095341
0.000001 0.000020 0.780114 -0.650802 0.774756 -0.650377 311.983276 0.095341
0.000001 0.000020 0.784069 -0.645942 0.778684 -0.645662 312.320557 0.095340
0.000001 0.000020 0.787994 -0.641059 0.782587 -0.640923 312.657837 0.095339
0.000001 0.000020 0.791890 -0.636151 0.786464 -0.636160 312.995117 0.095338
0.000001 0.000020 0.795755 -0.631219 0.790315 -0.631372 313.332397 0.095338
0.000001 0.000020 0.799591 -0.626264 0.794140 -0.626560 313.669678 0.095337
0.000001 0.000020 0.803397 -0.621284 0.797939 -0.621724 314.006958 0.095336
0.000001 0.000020 0.807172 -0.616282 0.801711 -0.616864 314.344238 0.095336
0.000001 0.000020 0.810917 -0.611256 0.805457 -0.611980 314.681519 0.095335
0.000001 0.000020 0.814631 -0.606207 0.809176 -0.607072 315.018799 0.095334
0.000001 0.000020 0.818315 -0.601136 0.812868 -0.602140 315.356079 0.095333
0.000001 0.000020 0.821968 -0.596042 0.816533 -0.597185 315.693359 0.095333
0.000001 0.000020 0.825590 -0.590925 0.820171 -0.592206 316.030640 0.095332
0.000001 0.000020 0.829181 -0.585786 0.823781 -0.587204 316.367920 0.095331
0.000001 0.000020 0.832740 -0.580625 0.827363 -0.582178 316.705200 0.095331
0.000000 0.000020 0.836268 -0.575442 0.830918 -0.577130 317.042480 0.095330
0.000000 0.000020 0.839765 -0.570237 0.834444 -0.572058 317.379761 0.095329
0.000000 0.000020 0.843230 -0.565011 0.837943 -0.566963 317.717041 0.095328
0.000000 0.000020 0.846663 -0.559763 0.841413 -0.561845 318.054321 0.095328
0.000000 0.000020 0.850064 -0.554495 0.844854 -0.556705 318.391602 0.095327
0.000000 0.000020 0.853433 -0.549205 0.848267 -0.551541 318.728882 0.095326
0.000000 0.000020 0.856770 -0.543895 0.851651 -0.546356 319.066162 0.095326
0.000000 0.000020 0.860075 -0.538564 0.855006 -0.541147 319.403442 0.095325
0.000000 0.000020 0.863347 -0.533213 0.858332 -0.535917 319.740723 0.095324
0.000000 0.000020 0.866586 -0.527841 0.861628 -0.530664 320.078003 0.095323
0.000000 0.000020 0.869793 -0.522450 0.864894 -0.525390 320.415283 0.095323
0.000000 0.000020 0.872967 -0.517039 0.868131 -0.520093 320.752563 0.095322
0.000000 0.000020 0.876108 -0.511609 0.871338 -0.514775 321.089844 0.095321
0.000000 0.000020 0.879216 -0.506159 0.874515 -0.509435 321.427124 0.095321
0.000000 0.000020 0.882291 -0.500690 0.877661 -0.504074 321.764404 0.095320
0.000000 0.000020 0.885332 -0.495202 0.880777 -0.498692 322.101685 0.095319
0.000000 0.000020 0.888340 -0.489696 0.883863 -0.493288 322.438965 0.095318
0.000000 0.000020 0.891314 -0.484171 0.886918 -0.487863 322.776245 0.095318
0.000000 0.000020 0.894255 -0.478627 0.889942 -0.482417 323.113525 0.095317
0.000000 0.000020 0.897162 -0.473066 0.892934 -0.476951 323.450806 0.095316
0.000000 0.000020 0.900035 -0.467487 0.895896 -0.471464 323.788086 0.095316
0.000000 0.000020 0.902874 -0.461890 0.898826 -0.465957 324.125366 0.095315
0.000000 0.000020 0.905678 -0.456275 0.901724 -0.460429 324.462646 0.095314
0.000000 0.000020 0.908449 -0.450644 0.904591 -0.454881 324.799927 0.095313
0.000000 0.000020 0.911185 -0.444995 0.907426 -0.449314 325.137207 0.095313
0.000000 0.000020 0.913887 -0.439329 0.910228 -0.443726 325.474487 0.095312
0.000000 0.000020 0.916554 -0.433647 0.912999 -0.438119 325.811768 0.095311
0.000000 0.000020 0.919187 -0.427949 0.915737 -0.432492 326.149048 0.095311
0.000000 0.000020 0.921784 -0.422234 0.918443 -0.426846 326.486328 0.095310
0.000000 0.000020 0.924347 -0.416503 0.921116 -0.421181 326.823608 0.095309
0.000000 0.000020 0.926875 -0.410757 0.923756 -0.415497 327.160889 0.095308
0.000000 0.000020 0.929368 -0.404995 0.926363 -0.409794 327.498169 0.095308
0.000000 0.000020 0.931826 -0.399217 0.928937 -0.404072 327.835449 0.095307
0.000000 0.000020 0.934248 -0.393425 0.931478 -0.398332 328.172729 0.095306
0.000000 0.000020 0.936635 -0.387618 0.933985 -0.392573 328.510010 0.095306
0.000000 0.000020 0.938987 -0.381796 0.936458 -0.386796 328.847290 0.095305
0.000000 0.000020 0.941303 -0.375959 0.938898 -0.381001 329.184570 0.095304
0.000000 0.000020 0.943583 -0.370109 0.941304 -0.375188 329.521851 0.095303
0.000000 0.000020 0.945828 -0.364244 0.943676 -0.369358 329.859131 0.095303
0.000000 0.000020 0.948037 -0.358366 0.946014 -0.363509 330.196411 0.095302
0.000000 0.000020 0.950210 -0.352474 0.948317 -0.357644 330.533691 0.095301
0.000000 0.000020 0.952347 -0.346568 0.950586 -0.351761 330.870972 0.095301
0.000000 0.000020 0.954448 -0.340650 0.952820 -0.345861 331.208252 0.095300
0.000000 0.000020 0.956512 -0.334718 0.955019 -0.339944 331.545532 0.095299
0.000000 0.000020 0.958541 -0.328774 0.957183 -0.334011 331.882812 0.095298
0.000000 0.000020 0.960533 -0.322818 0.959312 -0.328061 332.220093 0.095298
0.000000 0.000020 0.962489 -0.316849 0.961406 -0.322094 332.557373 0.095297
0.000000 0.000020 0.964408 -0.310869 0.963464 -0.316112 332.894653 0.095296
0.000000 0.000020 0.966291 -0.304876 0.965486 -0.310113 333.231934 0.095296
0.000000 0.000020 0.968138 -0.298872 0.967473 -0.304098 333.569214 0.095295
0.000000 0.000020 0.969947 -0.292857 0.969424 -0.298067 333.906494 0.095294
0.000000 0.000020 0.971720 -0.286830 0.971338 -0.292021 334.243774 0.095293
0.000000 0.000020 0.973456 -0.280793 0.973216 -0.285960 334.581055 0.095293
0.000000 0.000020 0.975155 -0.274745 0.975058 -0.279883 334.918335 0.095292
0.000000 0.000020 0.976817 -0.268687 0.976863 -0.273791 335.255615 0.095291
0.000000 0.000020 0.978442 -0.262619 0.978631 -0.267685 335.592896 0.095291
0.000000 0.000020 0.980030 -0.256540 0.980362 -0.261563 335.930176 0.095290
0.000000 0.000020 0.981581 -0.250452 0.982055 -0.255427 336.267456 0.095289
